tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_tender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10035663000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-24 08:00:00","2025-07-29 15:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10035663000,18803,"Penandatanganan  kontrak",194,,"2025-07-29 08:00:00","2025-08-08 15:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18808,"Pengumuman prakualifikasi",172,,"2025-05-27 15:00:00","2025-06-04 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18778,"Download dokumen prakualifikasi",173,,"2025-05-27 15:00:00","2025-06-05 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-06-02 08:00:00","2025-06-02 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18827,"Upload dokumen prakualifikasi",175,,"2025-06-02 12:00:00","2025-06-05 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-06-05 13:01:00","2025-06-11 16:20:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18802,"Pembuktian kualifikasi",177,,"2025-06-11 08:00:00","2025-06-11 16:20:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-06-11 16:21:00","2025-06-11 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18811,"Penjelasan",179,,"2025-06-11 16:31:00","2025-06-11 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18791,"Masa sanggah prakualifikasi",180,,"2025-06-12 00:00:00","2025-06-17 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18776,,181,,"2025-06-17 16:01:00","2025-06-25 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18812,"Penjelasan dokumen lelang",182,,"2025-06-20 08:00:00","2025-06-20 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18833,"Upload Dokumen Penawaran",183,,"2025-06-20 12:00:00","2025-06-25 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-06-25 13:01:00","2025-07-01 15:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-07-01 15:01:00","2025-07-01 15:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-07-01 15:31:00","2025-07-01 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18804,"Penetapan pemenang",188,,"2025-07-01 16:01:00","2025-07-01 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18810,"Pengumuman pemenang",189,,"2025-07-01 16:31:00","2025-07-01 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-07-02 00:00:00","2025-07-07 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-07-07 08:01:00","2025-07-07 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-08 08:00:00","2025-07-10 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036336000,18803,"Penandatanganan  kontrak",194,,"2025-07-09 08:00:00","2025-07-18 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18778,"Download dokumen prakualifikasi",173,,"2025-06-10 16:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18808,"Pengumuman prakualifikasi",172,,"2025-06-10 16:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-06-13 09:00:00","2025-06-13 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18827,"Upload dokumen prakualifikasi",175,,"2025-06-13 13:00:00","2025-06-25 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-06-25 08:05:00","2025-06-26 20:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18802,"Pembuktian kualifikasi",177,,"2025-06-26 09:00:00","2025-06-26 20:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-06-26 20:16:00","2025-06-26 21:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18811,"Penjelasan",179,,"2025-06-26 21:01:00","2025-06-26 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18791,"Masa sanggah prakualifikasi",180,,"2025-06-27 08:00:00","2025-07-02 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18776,,181,,"2025-07-02 08:02:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18812,"Penjelasan dokumen lelang",182,,"2025-07-04 09:00:00","2025-07-04 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18833,"Upload Dokumen Penawaran",183,,"2025-07-04 13:00:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-07-08 08:01:00","2025-07-21 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-07-21 13:01:00","2025-07-21 15:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-07-21 15:31:00","2025-07-21 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18804,"Penetapan pemenang",188,,"2025-07-21 16:30:00","2025-07-21 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18810,"Pengumuman pemenang",189,,"2025-07-21 18:01:00","2025-07-22 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-07-22 08:01:00","2025-07-28 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-07-28 08:02:00","2025-07-30 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-31 09:00:00","2025-08-01 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036421000,18803,"Penandatanganan  kontrak",194,,"2025-08-01 09:00:00","2025-08-13 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18807,"Pengumuman pascakualifikasi",291,,"2025-06-10 21:30:00","2025-06-17 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-06-10 21:30:00","2025-06-18 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18812,"Penjelasan dokumen lelang",293,,"2025-06-13 13:00:00","2025-06-13 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18833,"Upload Dokumen Penawaran",294,,"2025-06-13 15:00:00","2025-06-18 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-06-18 13:01:00","2025-06-18 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18843,,296,,"2025-06-18 14:00:00","2025-06-25 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18802,"Pembuktian kualifikasi",297,,"2025-06-25 08:00:00","2025-06-25 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18804,"Penetapan pemenang",298,,"2025-06-25 16:01:00","2025-06-25 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18810,"Pengumuman pemenang",299,,"2025-06-25 17:01:00","2025-06-25 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-06-26 08:00:00","2025-07-01 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-07-01 08:05:00","2025-07-03 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036453000,18803,"Penandatanganan  kontrak",302,,"2025-07-03 08:00:00","2025-07-18 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18807,"Pengumuman pascakualifikasi",291,,"2025-05-28 15:00:00","2025-06-05 12:45:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-05-28 15:01:00","2025-06-05 12:45:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18812,"Penjelasan dokumen lelang",293,,"2025-06-02 08:00:00","2025-06-02 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18833,"Upload Dokumen Penawaran",294,,"2025-06-02 12:01:00","2025-06-05 12:45:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-06-05 12:46:00","2025-06-05 16:18:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18843,,296,,"2025-06-05 15:35:00","2025-06-05 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18802,"Pembuktian kualifikasi",297,,"2025-06-05 16:29:00","2025-06-05 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18804,"Penetapan pemenang",298,,"2025-06-05 16:31:00","2025-06-05 16:33:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18810,"Pengumuman pemenang",299,,"2025-06-05 16:34:00","2025-06-05 16:35:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-06-05 16:40:00","2025-06-11 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-06-11 08:01:00","2025-06-12 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036883000,18803,"Penandatanganan  kontrak",302,,"2025-06-13 16:01:00","2025-06-13 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18808,"Pengumuman prakualifikasi",172,,"2025-06-10 10:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18778,"Download dokumen prakualifikasi",173,,"2025-06-10 10:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-06-13 09:00:00","2025-06-13 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18827,"Upload dokumen prakualifikasi",175,,"2025-06-13 13:00:00","2025-06-25 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-06-25 08:01:00","2025-06-26 19:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18802,"Pembuktian kualifikasi",177,,"2025-06-26 09:00:00","2025-06-26 19:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-06-26 19:01:00","2025-06-26 19:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18811,"Penjelasan",179,,"2025-06-26 19:31:00","2025-06-26 23:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18791,"Masa sanggah prakualifikasi",180,,"2025-06-26 23:01:00","2025-07-01 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18776,,181,,"2025-07-01 08:02:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18812,"Penjelasan dokumen lelang",182,,"2025-07-04 09:00:00","2025-07-04 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18833,"Upload Dokumen Penawaran",183,,"2025-07-04 13:00:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-07-08 08:01:00","2025-07-21 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-07-21 13:01:00","2025-07-21 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-07-21 14:01:00","2025-07-21 15:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18804,"Penetapan pemenang",188,,"2025-07-21 16:00:00","2025-07-21 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18810,"Pengumuman pemenang",189,,"2025-07-21 18:01:00","2025-07-22 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-07-22 08:01:00","2025-07-28 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-07-28 08:02:00","2025-07-29 12:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-29 12:01:00","2025-07-30 12:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037336000,18803,"Penandatanganan  kontrak",194,,"2025-07-30 12:02:00","2025-08-13 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18807,"Pengumuman pascakualifikasi",291,,"2025-05-26 14:00:00","2025-06-02 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-05-26 14:01:00","2025-06-03 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18812,"Penjelasan dokumen lelang",293,,"2025-05-28 09:00:00","2025-05-28 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18833,"Upload Dokumen Penawaran",294,,"2025-05-28 13:00:00","2025-06-03 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-06-03 08:01:00","2025-06-03 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18843,,296,,"2025-06-03 08:05:00","2025-06-10 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18802,"Pembuktian kualifikasi",297,,"2025-06-10 09:00:00","2025-06-10 15:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18804,"Penetapan pemenang",298,,"2025-06-10 16:01:00","2025-06-10 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18810,"Pengumuman pemenang",299,,"2025-06-10 17:01:00","2025-06-10 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-06-10 18:01:00","2025-06-16 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-06-16 08:01:00","2025-06-20 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037420000,18803,"Penandatanganan  kontrak",302,,"2025-06-23 08:00:00","2025-06-30 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18808,"Pengumuman prakualifikasi",172,,"2025-06-10 10:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18778,"Download dokumen prakualifikasi",173,,"2025-06-10 10:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-06-13 09:00:00","2025-06-13 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18827,"Upload dokumen prakualifikasi",175,,"2025-06-13 13:00:00","2025-06-25 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-06-25 08:01:00","2025-06-26 18:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18802,"Pembuktian kualifikasi",177,,"2025-06-26 09:00:00","2025-06-26 18:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-06-26 19:00:00","2025-06-26 19:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18811,"Penjelasan",179,,"2025-06-26 19:16:00","2025-06-26 23:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18791,"Masa sanggah prakualifikasi",180,,"2025-06-26 23:01:00","2025-07-01 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18776,,181,,"2025-07-01 08:02:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18812,"Penjelasan dokumen lelang",182,,"2025-07-04 09:00:00","2025-07-04 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18833,"Upload Dokumen Penawaran",183,,"2025-07-04 13:00:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-07-08 08:01:00","2025-07-21 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-07-21 13:01:00","2025-07-21 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-07-21 14:01:00","2025-07-21 15:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18804,"Penetapan pemenang",188,,"2025-07-21 16:00:00","2025-07-21 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18810,"Pengumuman pemenang",189,,"2025-07-21 18:01:00","2025-07-22 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-07-22 08:02:00","2025-07-28 08:02:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-07-28 08:03:00","2025-07-29 12:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-29 12:01:00","2025-07-30 12:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10037625000,18803,"Penandatanganan  kontrak",194,,"2025-07-30 12:01:00","2025-08-13 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18808,"Pengumuman prakualifikasi",172,,"2025-06-10 17:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18778,"Download dokumen prakualifikasi",173,,"2025-06-10 17:30:00","2025-06-17 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-06-13 09:00:00","2025-06-13 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18827,"Upload dokumen prakualifikasi",175,,"2025-06-13 13:00:00","2025-06-25 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-06-25 08:05:00","2025-06-26 20:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18802,"Pembuktian kualifikasi",177,,"2025-06-26 09:00:00","2025-06-26 20:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-06-26 20:16:00","2025-06-26 21:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18811,"Penjelasan",179,,"2025-06-26 21:01:00","2025-06-26 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18791,"Masa sanggah prakualifikasi",180,,"2025-06-27 08:00:00","2025-07-02 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18776,,181,,"2025-07-02 08:02:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18812,"Penjelasan dokumen lelang",182,,"2025-07-04 09:00:00","2025-07-04 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18833,"Upload Dokumen Penawaran",183,,"2025-07-04 13:00:00","2025-07-08 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-07-08 08:01:00","2025-07-21 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-07-21 13:01:00","2025-07-21 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-07-21 14:01:00","2025-07-21 15:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18804,"Penetapan pemenang",188,,"2025-07-21 16:00:00","2025-07-21 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18810,"Pengumuman pemenang",189,,"2025-07-21 18:01:00","2025-07-22 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-07-22 08:01:00","2025-07-28 08:01:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-07-29 08:02:00","2025-07-29 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-07-30 09:00:00","2025-07-31 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10038434000,18803,"Penandatanganan  kontrak",194,,"2025-07-31 09:00:00","2025-08-13 16:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18807,"Pengumuman pascakualifikasi",291,,"2025-06-02 15:30:00","2025-06-10 08:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-06-02 15:30:00","2025-06-10 08:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18812,"Penjelasan dokumen lelang",293,,"2025-06-05 09:00:00","2025-06-05 10:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18833,"Upload Dokumen Penawaran",294,,"2025-06-05 10:01:00","2025-06-10 08:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-06-10 08:01:00","2025-06-13 16:00:00","2025-10-10"
2025,"D107","102093","1.02.0.00.0.00.02.0067",93,10040319000,18843,,296,,"2025-06-10 08:02:00","2025-06-20 16:00:00","2025-10-10"
