tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_nontender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308783000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-28T08:00:00.000000Z","2025-08-28T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308783000,18841,,5,"TANDATANGAN_SPK","2025-08-29T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308786000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-27T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308786000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-27T10:01:00.000000Z","2025-08-27T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308786000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-27T10:05:00.000000Z","2025-08-28T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308786000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-28T08:00:00.000000Z","2025-08-28T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308786000,18841,,5,"TANDATANGAN_SPK","2025-08-29T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308790000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-27T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308790000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-27T10:01:00.000000Z","2025-08-27T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308790000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-27T10:05:00.000000Z","2025-08-28T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308790000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-28T08:00:00.000000Z","2025-08-28T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308790000,18841,,5,"TANDATANGAN_SPK","2025-08-29T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308804000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308804000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308804000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308804000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308804000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308806000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308806000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308806000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308806000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308806000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308809000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308809000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308809000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308809000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308809000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308815000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308815000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308815000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308815000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308815000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308817000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308817000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308817000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308817000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308817000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308821000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308821000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308821000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308821000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308821000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308827000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308827000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308827000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308827000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308827000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308838000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308838000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308838000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308838000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308838000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308843000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308843000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308843000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308843000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308843000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308851000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308851000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308851000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308851000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308851000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308868000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-28T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308868000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-28T10:01:00.000000Z","2025-08-28T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308868000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-28T10:05:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308868000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-29T08:00:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308868000,18841,,5,"TANDATANGAN_SPK","2025-09-01T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308871000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-28T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308871000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-28T10:01:00.000000Z","2025-08-28T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308871000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-28T10:05:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308871000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-29T08:00:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308871000,18841,,5,"TANDATANGAN_SPK","2025-09-01T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308877000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308877000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308877000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308877000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308877000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308878000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-29T16:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308878000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-29T16:01:00.000000Z","2025-08-29T16:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308878000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-29T16:05:00.000000Z","2025-09-01T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308878000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-01T08:00:00.000000Z","2025-09-01T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308878000,18841,,5,"TANDATANGAN_SPK","2025-09-02T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308893000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-28T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308893000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-28T10:01:00.000000Z","2025-08-28T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308893000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-28T10:05:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308893000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-29T08:00:00.000000Z","2025-08-29T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308893000,18841,,5,"TANDATANGAN_SPK","2025-09-01T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308897000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308897000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308897000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308897000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308897000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308899000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308899000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308899000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308899000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308899000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308901000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308901000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308901000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308901000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308901000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308908000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308908000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308908000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308908000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308908000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308911000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-29T16:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308911000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-29T16:01:00.000000Z","2025-08-29T16:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308911000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-29T16:05:00.000000Z","2025-09-01T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308911000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-01T08:00:00.000000Z","2025-09-01T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308911000,18841,,5,"TANDATANGAN_SPK","2025-09-02T08:00:00.000000Z","2025-09-12T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308918000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-22T14:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308918000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-08-22T14:01:00.000000Z","2025-08-22T14:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308918000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-08-22T14:05:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308918000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-08-25T08:00:00.000000Z","2025-08-25T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308918000,18841,,5,"TANDATANGAN_SPK","2025-08-26T08:00:00.000000Z","2025-09-04T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10308921000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-08-20T09:00:00.000000Z","2025-08-28T10:00:00.000000Z","2025-10-10"
